Date,INDU,SPX,AS30,UKX,ASX
7/10/1946,207.56,18.49,81.3,NA,NA
7/11/1946,206.3,18.39,81.3,NA,NA
7/12/1946,204.2,18.27,81.3,NA,NA
7/15/1946,200.86,17.95,81.3,NA,NA
7/16/1946,200.71,17.97,81.3,NA,NA
7/17/1946,202.25,18.07,81.3,NA,NA
7/18/1946,201.86,18.04,81.3,NA,NA
7/19/1946,201.13,17.98,81.3,NA,NA
7/22/1946,200.54,17.93,81.3,NA,NA
7/23/1946,195.22,17.39,81.3,NA,NA
7/24/1946,195.37,17.41,81.3,NA,NA
7/25/1946,196.25,17.5,81.3,NA,NA
7/26/1946,197.63,17.6,81.3,NA,NA
7/29/1946,198.22,17.66,81.3,NA,NA
7/30/1946,199.4,17.76,81.3,NA,NA
7/31/1946,201.56,17.96,81.5,NA,NA
8/1/1946,202.26,18.01,81.5,NA,NA
8/2/1946,202.82,18.02,81.5,NA,NA
8/5/1946,201.93,17.91,81.5,NA,NA
8/6/1946,201.35,17.86,81.5,NA,NA
8/7/1946,202.96,18.03,81.5,NA,NA
8/8/1946,204.1,18.11,81.5,NA,NA
8/9/1946,203.57,18.05,81.5,NA,NA
8/12/1946,203.36,18.08,81.5,NA,NA
8/13/1946,204.52,18.23,81.5,NA,NA
8/14/1946,203.99,18.2,81.5,NA,NA
8/15/1946,202.49,17.99,81.5,NA,NA
8/16/1946,200.69,17.84,81.5,NA,NA
8/19/1946,200.19,17.81,81.5,NA,NA
8/20/1946,201.27,17.91,81.5,NA,NA
8/21/1946,200,17.74,81.5,NA,NA
8/22/1946,196.66,17.56,81.5,NA,NA
8/23/1946,197.75,17.58,81.5,NA,NA
8/26/1946,196.99,17.47,81.5,NA,NA
8/27/1946,191.04,16.92,81.5,NA,NA
8/28/1946,190.03,16.73,81.5,NA,NA
8/29/1946,190.47,16.76,81.5,NA,NA
8/30/1946,189.19,16.65,83.9,NA,NA
9/2/1946,189.19,16.65,83.9,NA,NA
9/3/1946,178.68,15.53,83.9,NA,NA
9/4/1946,176.72,15.46,83.9,NA,NA
9/5/1946,181.18,15.99,83.9,NA,NA
9/6/1946,179.96,15.84,83.9,NA,NA
9/9/1946,172.03,15.01,83.9,NA,NA
9/10/1946,167.3,14.59,83.9,NA,NA
9/11/1946,172.13,15.05,83.9,NA,NA
9/12/1946,171.7,15.02,83.9,NA,NA
9/13/1946,173.39,15.31,83.9,NA,NA
9/16/1946,174.45,15.4,83.9,NA,NA
9/17/1946,173.66,15.28,83.9,NA,NA
9/18/1946,169.07,14.8,83.9,NA,NA
9/19/1946,165.17,14.33,83.9,NA,NA
9/20/1946,169.06,14.69,83.9,NA,NA
9/23/1946,166.56,14.41,83.9,NA,NA
9/24/1946,168.89,14.72,83.9,NA,NA
9/25/1946,172.95,15.1,83.9,NA,NA
9/26/1946,174.96,15.27,83.9,NA,NA
9/27/1946,174.09,15.11,83.9,NA,NA
9/30/1946,172.42,14.96,83.1,NA,NA
10/1/1946,171.47,14.92,83.1,NA,NA
10/2/1946,172.72,15.04,83.1,NA,NA
10/3/1946,171.64,14.98,83.1,NA,NA
10/4/1946,169.8,14.81,83.1,NA,NA
10/7/1946,168.87,14.7,83.1,NA,NA
10/8/1946,167.34,14.53,83.1,NA,NA
10/9/1946,163.12,14.12,83.1,NA,NA
10/10/1946,164.94,14.33,83.1,NA,NA
10/11/1946,167.97,14.63,83.1,NA,NA
10/14/1946,169.86,14.71,83.1,NA,NA
10/15/1946,175.94,15.3,83.1,NA,NA
10/16/1946,174.35,15.24,83.1,NA,NA
10/17/1946,171.76,15.01,83.1,NA,NA
10/18/1946,171.65,14.97,83.1,NA,NA
10/21/1946,171.93,15,83.1,NA,NA
10/22/1946,171.25,14.88,83.1,NA,NA
10/23/1946,170.67,14.77,83.1,NA,NA
10/24/1946,169.98,14.78,83.1,NA,NA
10/25/1946,168.76,14.7,83.1,NA,NA
10/28/1946,166.04,14.39,83.1,NA,NA
10/29/1946,164.21,14.26,83.1,NA,NA
10/30/1946,164.2,14.32,83.1,NA,NA
10/31/1946,169.15,14.84,81.9,NA,NA
11/1/1946,171.76,15.07,81.9,NA,NA
11/4/1946,174.4,15.33,81.9,NA,NA
11/5/1946,174.4,15.33,81.9,NA,NA
11/6/1946,168.88,14.67,81.9,NA,NA
11/7/1946,169.6,14.79,81.9,NA,NA
11/8/1946,170.79,14.85,81.9,NA,NA
11/11/1946,170.79,14.85,81.9,NA,NA
11/12/1946,170.87,14.94,81.9,NA,NA
11/13/1946,169.84,14.81,81.9,NA,NA
11/14/1946,170.88,14.89,81.9,NA,NA
11/15/1946,169.67,14.73,81.9,NA,NA
11/18/1946,167.91,14.58,81.9,NA,NA
11/19/1946,167.88,14.57,81.9,NA,NA
11/20/1946,166.91,14.46,81.9,NA,NA
11/21/1946,164.12,14.21,81.9,NA,NA
11/22/1946,163.55,14.13,81.9,NA,NA
11/25/1946,165.23,14.31,81.9,NA,NA
11/26/1946,166.94,14.45,81.9,NA,NA
11/27/1946,168.34,14.55,81.9,NA,NA
11/28/1946,168.34,14.55,81.9,NA,NA
11/29/1946,169.78,14.68,82.3,NA,NA
12/2/1946,167.5,14.44,82.3,NA,NA
12/3/1946,168.05,14.49,82.3,NA,NA
12/4/1946,170.33,14.72,82.3,NA,NA
12/5/1946,169.95,14.64,82.3,NA,NA
12/6/1946,170.39,14.7,82.3,NA,NA
12/9/1946,175.76,15.32,82.3,NA,NA
12/10/1946,175.92,15.32,82.3,NA,NA
12/11/1946,176.07,15.36,82.3,NA,NA
12/12/1946,173.91,15.15,82.3,NA,NA
12/13/1946,173.9,15.17,82.3,NA,NA
12/16/1946,174.85,15.24,82.3,NA,NA
12/17/1946,174.47,15.18,82.3,NA,NA
12/18/1946,174.84,15.21,82.3,NA,NA
12/19/1946,177.29,15.45,82.3,NA,NA
12/20/1946,177.85,15.5,82.3,NA,NA
12/23/1946,177.36,15.41,82.3,NA,NA
12/24/1946,176.95,15.37,82.3,NA,NA
12/25/1946,176.95,15.37,82.3,NA,NA
12/26/1946,175.21,15.21,82.3,NA,NA
12/27/1946,175.66,15.19,82.3,NA,NA
12/30/1946,176.23,15.17,82.3,NA,NA
12/31/1946,177.2,15.3,83.3,NA,NA
1/1/1947,177.2,15.3,83.3,NA,NA
1/2/1947,176.39,15.2,83.3,NA,NA
1/3/1947,176.76,15.26,83.3,NA,NA
1/6/1947,178.43,15.44,83.3,NA,NA
1/7/1947,177.49,15.32,83.3,NA,NA
1/8/1947,178.06,15.41,83.3,NA,NA
1/9/1947,178.43,15.44,83.3,NA,NA
1/10/1947,177.43,15.24,83.3,NA,NA
1/13/1947,172.49,14.8,83.3,NA,NA
1/14/1947,172.63,14.87,83.3,NA,NA
1/15/1947,172.1,14.77,83.3,NA,NA
1/16/1947,171.95,14.78,83.3,NA,NA
1/17/1947,174.76,15.07,83.3,NA,NA
1/20/1947,174.06,15.02,83.3,NA,NA
1/21/1947,173.51,14.97,83.3,NA,NA
1/22/1947,173.77,15.04,83.3,NA,NA
1/23/1947,175.13,15.19,83.3,NA,NA
1/24/1947,175.49,15.21,83.3,NA,NA
1/27/1947,177.28,15.34,83.3,NA,NA
1/28/1947,178.68,15.47,83.3,NA,NA
1/29/1947,180.17,15.65,83.3,NA,NA
1/30/1947,179.74,15.6,83.3,NA,NA
1/31/1947,180.44,15.66,85,NA,NA
2/3/1947,181.92,15.8,85,NA,NA
2/4/1947,182.28,15.83,85,NA,NA
2/5/1947,182.52,15.92,85,NA,NA
2/6/1947,181.57,15.86,85,NA,NA
2/7/1947,183.74,16.12,85,NA,NA
2/10/1947,183.57,16.05,85,NA,NA
2/11/1947,184.06,16.14,85,NA,NA
2/12/1947,184.06,16.14,85,NA,NA
2/13/1947,182.18,15.93,85,NA,NA
2/14/1947,181.64,15.86,85,NA,NA
2/17/1947,182.2,15.88,85,NA,NA
2/18/1947,181.93,15.88,85,NA,NA
2/19/1947,180.78,15.69,85,NA,NA
2/20/1947,180.74,15.72,85,NA,NA
2/21/1947,182.26,15.8,85,NA,NA
2/24/1947,181.4,15.67,85,NA,NA
2/25/1947,179.31,15.47,85,NA,NA
2/26/1947,177.22,15.3,85,NA,NA
2/27/1947,178.91,15.48,85,NA,NA
2/28/1947,178.9,15.43,86.7,NA,NA
3/3/1947,179.43,15.41,86.7,NA,NA
3/4/1947,179.77,15.41,86.7,NA,NA
3/5/1947,181.16,15.59,86.7,NA,NA
3/6/1947,181.88,15.65,86.7,NA,NA
3/7/1947,177.05,15.16,86.7,NA,NA
3/10/1947,175.18,15.01,86.7,NA,NA
3/11/1947,173.83,14.88,86.7,NA,NA
3/12/1947,174.68,14.97,86.7,NA,NA
3/13/1947,174.35,14.93,86.7,NA,NA
3/14/1947,172.58,14.78,86.7,NA,NA
3/17/1947,173.35,14.82,86.7,NA,NA
3/18/1947,174.95,15.01,86.7,NA,NA
3/19/1947,175.78,15.08,86.7,NA,NA
3/20/1947,175.37,15.07,86.7,NA,NA
3/21/1947,176.9,15.25,86.7,NA,NA
3/24/1947,176.4,15.11,86.7,NA,NA
3/25/1947,175.29,15.02,86.7,NA,NA
3/26/1947,177.1,15.23,86.7,NA,NA
3/27/1947,179.19,15.4,86.7,NA,NA
3/28/1947,178.63,15.33,86.7,NA,NA
3/31/1947,177.2,15.17,88.7,NA,NA
4/1/1947,177.45,15.23,88.7,NA,NA
4/2/1947,177.32,15.22,88.7,NA,NA
4/3/1947,176.52,15.18,88.7,NA,NA
4/4/1947,176.52,15.18,88.7,NA,NA
4/7/1947,175.39,15.05,88.7,NA,NA
4/8/1947,173.29,14.83,88.7,NA,NA
4/9/1947,173.4,14.82,88.7,NA,NA
4/10/1947,173.98,14.83,88.7,NA,NA
4/11/1947,173.43,14.72,88.7,NA,NA
4/14/1947,166.69,14.14,88.7,NA,NA
4/15/1947,166.82,14.15,88.7,NA,NA
4/16/1947,168.22,14.29,88.7,NA,NA
4/17/1947,168.01,14.27,88.7,NA,NA
4/18/1947,166.77,14.09,88.7,NA,NA
4/21/1947,169.5,14.45,88.7,NA,NA
4/22/1947,170.94,14.56,88.7,NA,NA
4/23/1947,170.87,14.58,88.7,NA,NA
4/24/1947,170.19,14.49,88.7,NA,NA
4/25/1947,168.93,14.39,88.7,NA,NA
4/28/1947,168.85,14.37,88.7,NA,NA
4/29/1947,168.7,14.4,88.7,NA,NA
4/30/1947,170.64,14.58,90.3,NA,NA
5/1/1947,171.91,14.69,90.3,NA,NA
5/2/1947,173.45,14.79,90.3,NA,NA
5/5/1947,174.21,14.85,90.3,NA,NA
5/6/1947,172.77,14.69,90.3,NA,NA
5/7/1947,172.49,14.68,90.3,NA,NA
5/8/1947,171.56,14.6,90.3,NA,NA
5/9/1947,171.54,14.63,90.3,NA,NA
5/12/1947,169.8,14.46,90.3,NA,NA
5/13/1947,167.34,14.15,90.3,NA,NA
5/14/1947,166.68,14.11,90.3,NA,NA
5/15/1947,167.88,14.24,90.3,NA,NA
5/16/1947,164.96,13.96,90.3,NA,NA
5/19/1947,163.55,13.77,90.3,NA,NA
5/20/1947,163.59,13.83,90.3,NA,NA
5/21/1947,165.77,14.09,90.3,NA,NA
5/22/1947,166.73,14.19,90.3,NA,NA
5/23/1947,166.95,14.2,90.3,NA,NA
5/26/1947,166.29,14.14,90.3,NA,NA
5/27/1947,166.17,14.12,90.3,NA,NA
5/28/1947,168.06,14.34,90.3,NA,NA
5/29/1947,169.25,14.45,90.3,NA,NA
5/30/1947,169.25,14.45,90.8,NA,NA
6/2/1947,168,14.3,90.8,NA,NA
6/3/1947,170.35,14.5,90.8,NA,NA
6/4/1947,169.56,14.4,90.8,NA,NA
6/5/1947,169.41,14.39,90.8,NA,NA
6/6/1947,170.28,14.5,90.8,NA,NA
6/9/1947,169.88,14.52,90.8,NA,NA
6/10/1947,171.1,14.56,90.8,NA,NA
6/11/1947,174.68,14.9,90.8,NA,NA
6/12/1947,173.78,14.82,90.8,NA,NA
6/13/1947,175.49,14.98,90.8,NA,NA
6/16/1947,175.81,15.02,90.8,NA,NA
6/17/1947,174.98,14.96,90.8,NA,NA
6/18/1947,174.94,14.96,90.8,NA,NA
6/19/1947,176.14,15.14,90.8,NA,NA
6/20/1947,176.44,15.16,90.8,NA,NA
6/23/1947,177.44,15.24,90.8,NA,NA
6/24/1947,174.54,14.94,90.8,NA,NA
6/25/1947,175.73,15.06,90.8,NA,NA
6/26/1947,176.58,15.12,90.8,NA,NA
6/27/1947,176.56,15.12,90.8,NA,NA
6/30/1947,177.3,15.21,90.1,NA,NA
7/1/1947,180.33,15.46,90.1,NA,NA
7/2/1947,179.88,15.44,90.1,NA,NA
7/3/1947,181.73,15.6,90.1,NA,NA
7/4/1947,181.73,15.6,90.1,NA,NA
7/7/1947,182.04,15.61,90.1,NA,NA
7/8/1947,182.66,15.67,90.1,NA,NA
7/9/1947,181.72,15.52,90.1,NA,NA
7/10/1947,182.8,15.68,90.1,NA,NA
7/11/1947,184.77,15.87,90.1,NA,NA
7/14/1947,185.6,15.96,90.1,NA,NA
7/15/1947,185.38,15.93,90.1,NA,NA
7/16/1947,185.46,15.92,90.1,NA,NA
7/17/1947,183.83,15.75,90.1,NA,NA
7/18/1947,184.6,15.85,90.1,NA,NA
7/21/1947,183.52,15.8,90.1,NA,NA
7/22/1947,183.78,15.87,90.1,NA,NA
7/23/1947,184.95,15.95,90.1,NA,NA
7/24/1947,186.85,16.12,90.1,NA,NA
7/25/1947,186.38,16.08,90.1,NA,NA
7/28/1947,184.95,15.94,90.1,NA,NA
7/29/1947,182.05,15.59,90.1,NA,NA
7/30/1947,180.91,15.52,90.1,NA,NA
7/31/1947,183.18,15.76,89.1,NA,NA
8/1/1947,183.81,15.8,89.1,NA,NA
8/4/1947,182.51,15.62,89.1,NA,NA
8/5/1947,183.08,15.67,89.1,NA,NA
8/6/1947,182.35,15.62,89.1,NA,NA
8/7/1947,182.11,15.64,89.1,NA,NA
8/8/1947,180.13,15.43,89.1,NA,NA
8/11/1947,178.98,15.33,89.1,NA,NA
8/12/1947,179.94,15.43,89.1,NA,NA
8/13/1947,179.8,15.52,89.1,NA,NA
8/14/1947,179.87,15.47,89.1,NA,NA
8/15/1947,181.04,15.58,89.1,NA,NA
8/18/1947,180.44,15.5,89.1,NA,NA
8/19/1947,179.75,15.46,89.1,NA,NA
8/20/1947,179.01,15.39,89.1,NA,NA
8/21/1947,179.42,15.43,89.1,NA,NA
8/22/1947,179.74,15.45,89.1,NA,NA
8/25/1947,177.57,15.23,89.1,NA,NA
8/26/1947,177.73,15.23,89.1,NA,NA
8/27/1947,177.88,15.25,89.1,NA,NA
8/28/1947,177.7,15.22,89.1,NA,NA
8/29/1947,178.85,15.32,86.4,NA,NA
9/1/1947,178.85,15.32,86.4,NA,NA
9/2/1947,179.81,15.37,86.4,NA,NA
9/3/1947,179.09,15.33,86.4,NA,NA
9/4/1947,177.27,15.14,86.4,NA,NA
9/5/1947,177.13,15.1,86.4,NA,NA
9/8/1947,175.14,14.86,86.4,NA,NA
9/9/1947,175.32,14.89,86.4,NA,NA
9/10/1947,176.24,15.03,86.4,NA,NA
9/11/1947,176.16,15.04,86.4,NA,NA
9/12/1947,175.92,14.99,86.4,NA,NA
9/15/1947,175.3,14.93,86.4,NA,NA
9/16/1947,176.7,15.07,86.4,NA,NA
9/17/1947,178.73,15.27,86.4,NA,NA
9/18/1947,178.31,15.21,86.4,NA,NA
9/19/1947,178.12,15.2,86.4,NA,NA
9/22/1947,178.02,15.18,86.4,NA,NA
9/23/1947,176.04,14.93,86.4,NA,NA
9/24/1947,176.39,14.99,86.4,NA,NA
9/25/1947,175.29,14.9,86.4,NA,NA
9/26/1947,174.86,14.85,86.4,NA,NA
9/29/1947,175.85,14.94,86.4,NA,NA
9/30/1947,177.49,15.11,88.4,NA,NA
10/1/1947,178.1,15.16,88.4,NA,NA
10/2/1947,178.47,15.17,88.4,NA,NA
10/3/1947,179.53,15.24,88.4,NA,NA
10/6/1947,180.08,15.28,88.4,NA,NA
10/7/1947,180.01,15.28,88.4,NA,NA
10/8/1947,178.78,15.16,88.4,NA,NA
10/9/1947,180.11,15.26,88.4,NA,NA
10/10/1947,180.44,15.29,88.4,NA,NA
10/13/1947,180.44,15.29,88.4,NA,NA
10/14/1947,182.73,15.55,88.4,NA,NA
10/15/1947,183.28,15.59,88.4,NA,NA
10/16/1947,183.54,15.57,88.4,NA,NA
10/17/1947,183.52,15.58,88.4,NA,NA
10/20/1947,185.29,15.79,88.4,NA,NA
10/21/1947,185.09,15.76,88.4,NA,NA
10/22/1947,184.36,15.69,88.4,NA,NA
10/23/1947,184.5,15.7,88.4,NA,NA
10/24/1947,182.53,15.5,88.4,NA,NA
10/27/1947,183.27,15.53,88.4,NA,NA
10/28/1947,183.21,15.54,88.4,NA,NA
10/29/1947,183.06,15.49,88.4,NA,NA
10/30/1947,181.32,15.33,88.4,NA,NA
10/31/1947,181.81,15.43,91.6,NA,NA
11/3/1947,182.65,15.46,91.6,NA,NA
11/4/1947,182.65,15.46,91.6,NA,NA
11/5/1947,181.89,15.34,91.6,NA,NA
11/6/1947,182,15.34,91.6,NA,NA
11/7/1947,181.54,15.31,91.6,NA,NA
11/10/1947,182.21,15.37,91.6,NA,NA
11/11/1947,182.21,15.37,91.6,NA,NA
11/12/1947,181.04,15.31,91.6,NA,NA
11/13/1947,180,15.16,91.6,NA,NA
11/14/1947,180.05,15.19,91.6,NA,NA
11/17/1947,180.4,15.19,91.6,NA,NA
11/18/1947,181.71,15.3,91.6,NA,NA
11/19/1947,182.71,15.34,91.6,NA,NA
11/20/1947,183.17,15.41,91.6,NA,NA
11/21/1947,182.61,15.33,91.6,NA,NA
11/24/1947,181.98,15.24,91.6,NA,NA
11/25/1947,181.35,15.2,91.6,NA,NA
11/26/1947,180.94,15.13,91.6,NA,NA
11/27/1947,180.94,15.13,91.6,NA,NA
11/28/1947,179.51,14.98,83.4,NA,NA
12/1/1947,180.61,15.07,83.4,NA,NA
12/2/1947,180.76,15.09,83.4,NA,NA
12/3/1947,179.63,14.95,83.4,NA,NA
12/4/1947,178.79,14.86,83.4,NA,NA
12/5/1947,176.1,14.63,83.4,NA,NA
12/8/1947,176.71,14.77,83.4,NA,NA
12/9/1947,177.47,14.82,83.4,NA,NA
12/10/1947,177.58,14.84,83.4,NA,NA
12/11/1947,177.37,14.83,83.4,NA,NA
12/12/1947,178.37,14.94,83.4,NA,NA
12/15/1947,179.69,15.11,83.4,NA,NA
12/16/1947,179.44,15.09,83.4,NA,NA
12/17/1947,179.81,15.12,83.4,NA,NA
12/18/1947,179.44,15.07,83.4,NA,NA
12/19/1947,180.09,15.12,83.4,NA,NA
12/22/1947,180.21,15.2,83.4,NA,NA
12/23/1947,180.71,15.26,83.4,NA,NA
12/24/1947,180.84,15.25,83.4,NA,NA
12/25/1947,180.84,15.25,83.4,NA,NA
12/26/1947,179.28,15.12,83.4,NA,NA
12/29/1947,178.58,15.04,83.4,NA,NA
12/30/1947,180.56,15.22,83.4,NA,NA
12/31/1947,181.16,15.3,93.9,NA,NA
1/1/1948,181.16,15.3,93.9,NA,NA
1/2/1948,181.04,15.34,93.9,NA,NA
1/5/1948,179.53,15.2,93.9,NA,NA
1/6/1948,179.12,15.15,93.9,NA,NA
1/7/1948,179.83,15.23,93.9,NA,NA
1/8/1948,180.6,15.31,93.9,NA,NA
1/9/1948,180.09,15.23,93.9,NA,NA
1/12/1948,179.33,15.17,93.9,NA,NA
1/13/1948,177.49,14.95,93.9,NA,NA
1/14/1948,177.37,14.95,93.9,NA,NA
1/15/1948,177.03,14.88,93.9,NA,NA
1/16/1948,177.15,14.87,93.9,NA,NA
1/19/1948,175.95,14.7,93.9,NA,NA
1/20/1948,175.27,14.71,93.9,NA,NA
1/21/1948,173.53,14.54,93.9,NA,NA
1/22/1948,172.15,14.42,93.9,NA,NA
1/23/1948,171.97,14.35,93.9,NA,NA
1/26/1948,171.18,14.32,93.9,NA,NA
1/27/1948,171.42,14.34,93.9,NA,NA
1/28/1948,172.97,14.49,93.9,NA,NA
1/29/1948,174.47,14.65,93.9,NA,NA
1/30/1948,174.76,14.68,96,NA,NA
2/2/1948,174.92,14.71,96,NA,NA
2/3/1948,173.95,14.62,96,NA,NA
2/4/1948,170.95,14.35,96,NA,NA
2/5/1948,169.18,14.2,96,NA,NA
2/6/1948,168.81,14.19,96,NA,NA
2/9/1948,169.82,14.31,96,NA,NA
2/10/1948,165.65,13.89,96,NA,NA
2/11/1948,165.69,13.88,96,NA,NA
2/12/1948,165.69,13.88,96,NA,NA
2/13/1948,166.33,13.85,96,NA,NA
2/16/1948,168.3,14.04,96,NA,NA
2/17/1948,167.89,14.04,96,NA,NA
2/18/1948,168.04,14.05,96,NA,NA
2/19/1948,167.86,14.02,96,NA,NA
2/20/1948,167.44,13.96,96,NA,NA
2/23/1948,167.44,13.96,96,NA,NA
2/24/1948,167.8,14,96,NA,NA
2/25/1948,168.39,14.07,96,NA,NA
2/26/1948,167.56,13.98,96,NA,NA
2/27/1948,166.8,13.93,94.5,NA,NA
3/1/1948,168.14,14.07,94.5,NA,NA
3/2/1948,168.75,14.16,94.5,NA,NA
3/3/1948,168.61,14.17,94.5,NA,NA
3/4/1948,168.13,14.08,94.5,NA,NA
3/5/1948,168.35,14.11,94.5,NA,NA
3/8/1948,167.71,14.04,94.5,NA,NA
3/9/1948,166.76,13.95,94.5,NA,NA
3/10/1948,167.48,14.01,94.5,NA,NA
3/11/1948,167.21,13.99,94.5,NA,NA
3/12/1948,166.99,13.99,94.5,NA,NA
3/15/1948,167.62,14.06,94.5,NA,NA
3/16/1948,165.39,13.84,94.5,NA,NA
3/17/1948,166.24,13.95,94.5,NA,NA
3/18/1948,166.92,14.03,94.5,NA,NA
3/19/1948,169.67,14.32,94.5,NA,NA
3/22/1948,173.66,14.7,94.5,NA,NA
3/23/1948,173.5,14.7,94.5,NA,NA
3/24/1948,173.62,14.69,94.5,NA,NA
3/25/1948,174.05,14.75,94.5,NA,NA
3/26/1948,174.05,14.75,94.5,NA,NA
3/29/1948,173.65,14.7,94.5,NA,NA
3/30/1948,175.23,14.87,94.5,NA,NA
3/31/1948,177.2,15.08,91.3,NA,NA
4/1/1948,177.61,15.12,91.3,NA,NA
4/2/1948,177.32,15.15,91.3,NA,NA
4/5/1948,177.92,15.18,91.3,NA,NA
4/6/1948,178.77,15.28,91.3,NA,NA
4/7/1948,178.33,15.23,91.3,NA,NA
4/8/1948,178.8,15.27,91.3,NA,NA
4/9/1948,179.16,15.29,91.3,NA,NA
4/12/1948,179.05,15.28,91.3,NA,NA
4/13/1948,179.45,15.3,91.3,NA,NA
4/14/1948,179.13,15.28,91.3,NA,NA
4/15/1948,180.27,15.38,91.3,NA,NA
4/16/1948,180.63,15.43,91.3,NA,NA
4/19/1948,181.05,15.47,91.3,NA,NA
4/20/1948,180.72,15.46,91.3,NA,NA
4/21/1948,181.37,15.54,91.3,NA,NA
4/22/1948,182.98,15.68,91.3,NA,NA
4/23/1948,183.78,15.78,91.3,NA,NA
4/26/1948,181.32,15.54,91.3,NA,NA
4/27/1948,180.97,15.55,91.3,NA,NA
4/28/1948,181.01,15.57,91.3,NA,NA
4/29/1948,180.65,15.52,91.3,NA,NA
4/30/1948,180.51,15.48,93.5,NA,NA
5/3/1948,181.09,15.6,93.5,NA,NA
5/4/1948,181.44,15.59,93.5,NA,NA
5/5/1948,180.94,15.5,93.5,NA,NA
5/6/1948,181.65,15.63,93.5,NA,NA
5/7/1948,182.29,15.72,93.5,NA,NA
5/10/1948,182.94,15.81,93.5,NA,NA
5/11/1948,183.75,15.86,93.5,NA,NA
5/12/1948,183.95,15.88,93.5,NA,NA
5/13/1948,184.82,16,93.5,NA,NA
5/14/1948,188.6,15.39,93.5,NA,NA
5/17/1948,190.44,16.61,93.5,NA,NA
5/18/1948,188.56,16.39,93.5,NA,NA
5/19/1948,188.28,16.37,93.5,NA,NA
5/20/1948,189.26,16.46,93.5,NA,NA
5/21/1948,189.78,16.5,93.5,NA,NA
5/24/1948,189.82,16.54,93.5,NA,NA
5/25/1948,189.71,16.53,93.5,NA,NA
5/26/1948,191.06,16.68,93.5,NA,NA
5/27/1948,190.97,16.68,93.5,NA,NA
5/28/1948,190.74,16.69,93.5,NA,NA
5/31/1948,190.74,16.69,95.1,NA,NA
6/1/1948,191.18,16.74,95.1,NA,NA
6/2/1948,191.32,16.76,95.1,NA,NA
6/3/1948,191.05,16.72,95.1,NA,NA
6/4/1948,190.18,16.59,95.1,NA,NA
6/7/1948,190.13,16.54,95.1,NA,NA
6/8/1948,192.16,16.82,95.1,NA,NA
6/9/1948,192.56,16.89,95.1,NA,NA
6/10/1948,192.5,16.9,95.1,NA,NA
6/11/1948,192.96,16.95,95.1,NA,NA
6/14/1948,192.86,16.97,95.1,NA,NA
6/15/1948,193.16,17.06,95.1,NA,NA
6/16/1948,192.34,17.01,95.1,NA,NA
6/17/1948,192.15,16.99,95.1,NA,NA
6/18/1948,191.65,16.96,95.1,NA,NA
6/21/1948,189.71,16.79,95.1,NA,NA
6/22/1948,189.66,16.76,95.1,NA,NA
6/23/1948,190.73,16.93,95.1,NA,NA
6/24/1948,190.87,16.89,95.1,NA,NA
6/25/1948,190,16.83,95.1,NA,NA
6/28/1948,187.9,16.61,95.1,NA,NA
6/29/1948,188.49,16.69,95.1,NA,NA
6/30/1948,189.46,16.74,95.2,NA,NA
7/1/1948,189.03,16.7,95.2,NA,NA
7/2/1948,190.06,16.85,95.2,NA,NA
7/5/1948,190.06,16.85,95.2,NA,NA
7/6/1948,190.55,16.85,95.2,NA,NA
7/7/1948,190.06,16.79,95.2,NA,NA
7/8/1948,190.58,16.81,95.2,NA,NA
7/9/1948,191.62,16.92,95.2,NA,NA
7/12/1948,191.47,16.88,95.2,NA,NA
7/13/1948,190.36,16.78,95.2,NA,NA
7/14/1948,190.66,16.8,95.2,NA,NA
7/15/1948,187.7,16.48,95.2,NA,NA
7/16/1948,185.9,16.25,95.2,NA,NA
7/19/1948,181.2,15.72,95.2,NA,NA
7/20/1948,183.57,15.96,95.2,NA,NA
7/21/1948,184.44,16.09,95.2,NA,NA
7/22/1948,185.29,16.21,95.2,NA,NA
7/23/1948,185.31,16.27,95.2,NA,NA
7/26/1948,184.17,16.12,95.2,NA,NA
7/27/1948,186.09,16.29,95.2,NA,NA
7/28/1948,185.15,16.18,95.2,NA,NA
7/29/1948,183.57,16.05,95.2,NA,NA
7/30/1948,181.33,15.85,94.6,NA,NA
8/2/1948,181.13,15.85,94.6,NA,NA
8/3/1948,180.98,15.9,94.6,NA,NA
8/4/1948,183.06,16.15,94.6,NA,NA
8/5/1948,182.92,16.09,94.6,NA,NA
8/6/1948,183.01,16.12,94.6,NA,NA
8/9/1948,182.26,15.96,94.6,NA,NA
8/10/1948,180.02,15.74,94.6,NA,NA
8/11/1948,179.27,15.67,94.6,NA,NA
8/12/1948,179.63,15.71,94.6,NA,NA
8/13/1948,179.63,15.7,94.6,NA,NA
8/16/1948,180.3,15.74,94.6,NA,NA
8/17/1948,182.15,15.93,94.6,NA,NA
8/18/1948,182.12,15.93,94.6,NA,NA
8/19/1948,182.57,15.98,94.6,NA,NA
8/20/1948,183.6,16.15,94.6,NA,NA
8/23/1948,181.75,15.94,94.6,NA,NA
8/24/1948,182.58,16.02,94.6,NA,NA
8/25/1948,182.41,15.99,94.6,NA,NA
8/26/1948,182.52,16.04,94.6,NA,NA
8/27/1948,183.21,16.11,94.6,NA,NA
8/30/1948,182.09,15.98,94.6,NA,NA
8/31/1948,181.71,15.97,94.6,NA,NA
9/1/1948,183.6,16.16,94.6,NA,NA
9/2/1948,184.39,16.24,94.6,NA,NA
