HISTORICAL DATA FOR NYSE COMPOSITE INDEX (SYMBOL NYA) ,,,
DATE,CLOSING PRICE,TOTAL RETURN,MARKET CAP
1/8/1992,2434.39,N/A,N/A
1/9/1992,2434.39,N/A,N/A
1/10/1992,2420.86,N/A,N/A
1/13/1992,2415.78,N/A,N/A
1/14/1992,2448.56,N/A,N/A
1/15/1992,2451.41,N/A,N/A
1/16/1992,2437.77,N/A,N/A
1/17/1992,2441.37,N/A,N/A
1/20/1992,2428.47,N/A,N/A
1/21/1992,2407,N/A,N/A
1/22/1992,2433.97,N/A,N/A
1/23/1992,2420.22,N/A,N/A
1/24/1992,2423.18,N/A,N/A
1/27/1992,2420.75,N/A,N/A
1/28/1992,2420.86,N/A,N/A
1/29/1992,2396.43,N/A,N/A
1/30/1992,2404.15,N/A,N/A
1/31/1992,2391.78,N/A,N/A
2/3/1992,2396.11,N/A,N/A
2/4/1992,2419.16,N/A,N/A
2/5/1992,2420.01,N/A,N/A
2/6/1992,2420.96,N/A,N/A
2/7/1992,2407.11,N/A,N/A
2/10/1992,2420.64,N/A,N/A
2/11/1992,2420.75,N/A,N/A
2/12/1992,2437.67,N/A,N/A
2/13/1992,2418.53,N/A,N/A
2/14/1992,2412.5,N/A,N/A
2/18/1992,2385.96,N/A,N/A
2/19/1992,2388.08,N/A,N/A
2/20/1992,2417.15,N/A,N/A
2/21/1992,2405.1,N/A,N/A
2/24/1992,2406.79,N/A,N/A
2/25/1992,2396.85,N/A,N/A
2/26/1992,2423.82,N/A,N/A
2/27/1992,2418.74,N/A,N/A
2/28/1992,2413.03,N/A,N/A
3/2/1992,2412.93,N/A,N/A
3/3/1992,2415.36,N/A,N/A
3/4/1992,2396.64,N/A,N/A
3/5/1992,2378.24,N/A,N/A
3/6/1992,2366.3,N/A,N/A
3/9/1992,2370.1,N/A,N/A
3/10/1992,2379.3,N/A,N/A
3/11/1992,2363.76,N/A,N/A
3/12/1992,2361.11,N/A,N/A
3/13/1992,2371.69,N/A,N/A
3/16/1992,2373.17,N/A,N/A
3/17/1992,2389.77,N/A,N/A
3/18/1992,2389.03,N/A,N/A
3/19/1992,2392.31,N/A,N/A
3/20/1992,2399.81,N/A,N/A
3/23/1992,2393.79,N/A,N/A
3/24/1992,2388.5,N/A,N/A
3/25/1992,2383.21,N/A,N/A
3/26/1992,2384.27,N/A,N/A
3/27/1992,2361.22,N/A,N/A
3/30/1992,2357.84,N/A,N/A
3/31/1992,2360.59,N/A,N/A
4/1/1992,2362.38,N/A,N/A
4/2/1992,2342.19,N/A,N/A
4/3/1992,2345.89,N/A,N/A
4/6/1992,2366.3,N/A,N/A
4/7/1992,2326.22,N/A,N/A
4/8/1992,2304.23,N/A,N/A
4/9/1992,2337.85,N/A,N/A
4/10/1992,2360.8,N/A,N/A
4/13/1992,2370.21,N/A,N/A
4/14/1992,2403.51,N/A,N/A
4/15/1992,2422.97,N/A,N/A
4/16/1992,2420.33,N/A,N/A
4/20/1992,2387.23,N/A,N/A
4/21/1992,2386.49,N/A,N/A
4/22/1992,2383.53,N/A,N/A
4/23/1992,2391.35,N/A,N/A
4/24/1992,2380.36,N/A,N/A
4/27/1992,2378.45,N/A,N/A
4/28/1992,2380.36,N/A,N/A
4/29/1992,2395.8,N/A,N/A
4/30/1992,2413.98,N/A,N/A
5/1/1992,2402.35,N/A,N/A
5/4/1992,2425.83,N/A,N/A
5/5/1992,2426.67,N/A,N/A
5/6/1992,2427.31,N/A,N/A
5/7/1992,2422.23,N/A,N/A
5/8/1992,2435.45,N/A,N/A
5/11/1992,2436.93,N/A,N/A
5/12/1992,2426.14,N/A,N/A
5/13/1992,2426.04,N/A,N/A
5/14/1992,2407.85,N/A,N/A
5/15/1992,2392.94,N/A,N/A
5/18/1992,2406.48,N/A,N/A
5/19/1992,2424.77,N/A,N/A
5/20/1992,2420.75,N/A,N/A
5/21/1992,2405.21,N/A,N/A
5/22/1992,2412.93,N/A,N/A
5/26/1992,2398.76,N/A,N/A
5/27/1992,2401.82,N/A,N/A
5/28/1992,2423.92,N/A,N/A
5/29/1992,2420.01,N/A,N/A
6/1/1992,2430.9,N/A,N/A
6/2/1992,2412.93,N/A,N/A
6/3/1992,2417.68,N/A,N/A
6/4/1992,2409.75,N/A,N/A
6/5/1992,2409.54,N/A,N/A
6/8/1992,2407.74,N/A,N/A
6/9/1992,2389.13,N/A,N/A
6/10/1992,2372.32,N/A,N/A
6/11/1992,2380.15,N/A,N/A
6/12/1992,2384.48,N/A,N/A
6/15/1992,2385.65,N/A,N/A
6/16/1992,2376.13,N/A,N/A
6/17/1992,2341.55,N/A,N/A
6/18/1992,2332.67,N/A,N/A
6/19/1992,2346.95,N/A,N/A
6/22/1992,2342.72,N/A,N/A
6/23/1992,2347.26,N/A,N/A
6/24/1992,2345.36,N/A,N/A
6/25/1992,2342.4,N/A,N/A
6/26/1992,2343.98,N/A,N/A
6/29/1992,2373.17,N/A,N/A
6/30/1992,2372,N/A,N/A
7/1/1992,2397.59,N/A,N/A
7/2/1992,2394,N/A,N/A
7/6/1992,2404.89,N/A,N/A
7/7/1992,2380.68,N/A,N/A
7/8/1992,2384.27,N/A,N/A
7/9/1992,2406.05,N/A,N/A
7/10/1992,2409.54,N/A,N/A
7/13/1992,2411.23,N/A,N/A
7/14/1992,2426.78,N/A,N/A
7/15/1992,2423.5,N/A,N/A
7/16/1992,2426.57,N/A,N/A
7/17/1992,2416.2,N/A,N/A
7/20/1992,2405.63,N/A,N/A
7/21/1992,2405.21,N/A,N/A
7/22/1992,2391.04,N/A,N/A
7/23/1992,2396.64,N/A,N/A
7/24/1992,2394.74,N/A,N/A
7/27/1992,2394.95,N/A,N/A
7/28/1992,2427.09,N/A,N/A
7/29/1992,2452.58,N/A,N/A
7/30/1992,2462.52,N/A,N/A
7/31/1992,2465.27,N/A,N/A
8/3/1992,2470.66,N/A,N/A
8/4/1992,2467.8,N/A,N/A
8/5/1992,2456.17,N/A,N/A
8/6/1992,2447.82,N/A,N/A
8/7/1992,2440.31,N/A,N/A
8/10/1992,2441.05,N/A,N/A
8/11/1992,2438.41,N/A,N/A
8/12/1992,2431.85,N/A,N/A
8/13/1992,2431.43,N/A,N/A
8/14/1992,2443.17,N/A,N/A
8/17/1992,2448.88,N/A,N/A
8/18/1992,2452.05,N/A,N/A
8/19/1992,2436.29,N/A,N/A
8/20/1992,2435.98,N/A,N/A
8/21/1992,2417.26,N/A,N/A
8/24/1992,2393.26,N/A,N/A
8/25/1992,2394.63,N/A,N/A
8/26/1992,2405.31,N/A,N/A
8/27/1992,2407.96,N/A,N/A
8/28/1992,2415.36,N/A,N/A
8/31/1992,2411.13,N/A,N/A
9/1/1992,2421.6,N/A,N/A
9/2/1992,2432.06,N/A,N/A
9/3/1992,2433.23,N/A,N/A
9/4/1992,2429.31,N/A,N/A
9/8/1992,2414.72,N/A,N/A
9/9/1992,2422.44,N/A,N/A
9/10/1992,2440.21,N/A,N/A
9/11/1992,2440.42,N/A,N/A
9/14/1992,2471.4,N/A,N/A
9/15/1992,2442.95,N/A,N/A
9/16/1992,2443.27,N/A,N/A
9/17/1992,2442.21,N/A,N/A
9/18/1992,2457.23,N/A,N/A
9/21/1992,2451.94,N/A,N/A
9/22/1992,2426.46,N/A,N/A
9/23/1992,2425.83,N/A,N/A
9/24/1992,2431.75,N/A,N/A
9/25/1992,2407.96,N/A,N/A
9/28/1992,2418.21,N/A,N/A
9/29/1992,2420.33,N/A,N/A
9/30/1992,2426.25,N/A,N/A
10/1/1992,2418.53,N/A,N/A
10/2/1992,2387.65,N/A,N/A
10/5/1992,2370,N/A,N/A
10/6/1992,2369.47,N/A,N/A
10/7/1992,2356.25,N/A,N/A
10/8/1992,2375.07,N/A,N/A
10/9/1992,2348.53,N/A,N/A
10/12/1992,2371.48,N/A,N/A
10/13/1992,2382.37,N/A,N/A
10/14/1992,2383.21,N/A,N/A
10/15/1992,2384.8,N/A,N/A
10/16/1992,2394.32,N/A,N/A
10/19/1992,2413.35,N/A,N/A
10/20/1992,2416.94,N/A,N/A
10/21/1992,2417.15,N/A,N/A
10/22/1992,2411.87,N/A,N/A
10/23/1992,2409.01,N/A,N/A
10/26/1992,2429.63,N/A,N/A
10/27/1992,2432.06,N/A,N/A
10/28/1992,2441.58,N/A,N/A
10/29/1992,2446.97,N/A,N/A
10/30/1992,2437.99,N/A,N/A
11/2/1992,2458.18,N/A,N/A
11/3/1992,2445.07,N/A,N/A
11/4/1992,2429.74,N/A,N/A
11/5/1992,2435.87,N/A,N/A
11/6/1992,2432.91,N/A,N/A
11/9/1992,2438.62,N/A,N/A
11/10/1992,2438.94,N/A,N/A
11/11/1992,2459.24,N/A,N/A
11/12/1992,2461.88,N/A,N/A
11/13/1992,2459.87,N/A,N/A
11/16/1992,2450.78,N/A,N/A
11/17/1992,2443.48,N/A,N/A
11/18/1992,2462.3,N/A,N/A
11/19/1992,2466.32,N/A,N/A
11/20/1992,2482.5,N/A,N/A
11/23/1992,2475.42,N/A,N/A
11/24/1992,2487.68,N/A,N/A
11/25/1992,2496.78,N/A,N/A
11/27/1992,2503.01,N/A,N/A
11/30/1992,2510.73,N/A,N/A
12/1/1992,2508.09,N/A,N/A
12/2/1992,2503.22,N/A,N/A
12/3/1992,2503.44,N/A,N/A
12/4/1992,2514.12,N/A,N/A
12/7/1992,2530.93,N/A,N/A
12/8/1992,2540.23,N/A,N/A
12/9/1992,2531.77,N/A,N/A
12/10/1992,2526.8,N/A,N/A
12/11/1992,2523.21,N/A,N/A
12/14/1992,2518.24,N/A,N/A
12/15/1992,2516.76,N/A,N/A
12/16/1992,2508.72,N/A,N/A
12/17/1992,2528.39,N/A,N/A
12/18/1992,2559.69,N/A,N/A
12/21/1992,2555.88,N/A,N/A
12/22/1992,2555.46,N/A,N/A
12/23/1992,2548.27,N/A,N/A
12/24/1992,2550.7,N/A,N/A
12/28/1992,2548.37,N/A,N/A
12/29/1992,2544.67,N/A,N/A
12/30/1992,2549.96,N/A,N/A
12/31/1992,2539.92,N/A,N/A
1/4/1993,2536.43,N/A,N/A
1/5/1993,2529.77,N/A,N/A
1/6/1993,2528.71,N/A,N/A
1/7/1993,2508.72,N/A,N/A
1/8/1993,2497.62,N/A,N/A
1/11/1993,2506.93,N/A,N/A
1/12/1993,2508.09,N/A,N/A
1/13/1993,2517.82,N/A,N/A
1/14/1993,2533.47,N/A,N/A
1/15/1993,2542.67,N/A,N/A
1/18/1993,2541.18,N/A,N/A
1/19/1993,2534.1,N/A,N/A
1/20/1993,2525.96,N/A,N/A
1/21/1993,2535.79,N/A,N/A
1/22/1993,2542.03,N/A,N/A
1/25/1993,2563.81,N/A,N/A
1/26/1993,2564.45,N/A,N/A
1/27/1993,2553.03,N/A,N/A
1/28/1993,2555.67,N/A,N/A
1/29/1993,2558,N/A,N/A
2/1/1993,2577.98,N/A,N/A
2/2/1993,2579.78,N/A,N/A
2/3/1993,2605.9,N/A,N/A
2/4/1993,2622.07,N/A,N/A
2/5/1993,2618.06,N/A,N/A
2/8/1993,2612.45,N/A,N/A
2/9/1993,2596.27,N/A,N/A
2/10/1993,2600.4,N/A,N/A
2/11/1993,2608.75,N/A,N/A
2/12/1993,2593.74,N/A,N/A
2/16/1993,2532.3,N/A,N/A
2/17/1993,2524.37,N/A,N/A
2/18/1993,2517.39,N/A,N/A
2/19/1993,2529.98,N/A,N/A
2/22/1993,2532.62,N/A,N/A
2/23/1993,2531.03,N/A,N/A
2/24/1993,2564.13,N/A,N/A
2/25/1993,2573.43,N/A,N/A
2/26/1993,2580.84,N/A,N/A
3/1/1993,2577.45,N/A,N/A
3/2/1993,2606.85,N/A,N/A
3/3/1993,2616.05,N/A,N/A
3/4/1993,2606.74,N/A,N/A
3/5/1993,2601.03,N/A,N/A
3/8/1993,2645.02,N/A,N/A
3/9/1993,2645.65,N/A,N/A
3/10/1993,2657.81,N/A,N/A
3/11/1993,2645.55,N/A,N/A
3/12/1993,2623.98,N/A,N/A
3/15/1993,2632.54,N/A,N/A
3/16/1993,2630.85,N/A,N/A
3/17/1993,2615.2,N/A,N/A
3/18/1993,2634.13,N/A,N/A
3/19/1993,2624.19,N/A,N/A
3/22/1993,2615.31,N/A,N/A
3/23/1993,2614.46,N/A,N/A
3/24/1993,2610.76,N/A,N/A
3/25/1993,2625.77,N/A,N/A
3/26/1993,2612.45,N/A,N/A
3/29/1993,2627.36,N/A,N/A
3/30/1993,2634.76,N/A,N/A
3/31/1993,2637.3,N/A,N/A
4/1/1993,2630.11,N/A,N/A
4/2/1993,2582,N/A,N/A
4/5/1993,2584.22,N/A,N/A
4/6/1993,2575.97,N/A,N/A
4/7/1993,2583.37,N/A,N/A
4/8/1993,2578.3,N/A,N/A
4/12/1993,2610.76,N/A,N/A
4/13/1993,2620.7,N/A,N/A
4/14/1993,2619.43,N/A,N/A
4/15/1993,2615.84,N/A,N/A
4/16/1993,2619.54,N/A,N/A
4/19/1993,2611.92,N/A,N/A
4/20/1993,2598.18,N/A,N/A
4/21/1993,2591.3,N/A,N/A
4/22/1993,2570.26,N/A,N/A
4/23/1993,2557.26,N/A,N/A
4/26/1993,2536.74,N/A,N/A
4/27/1993,2558.1,N/A,N/A
4/28/1993,2557.79,N/A,N/A
4/29/1993,2563.92,N/A,N/A
4/30/1993,2574.28,N/A,N/A
5/3/1993,2585.7,N/A,N/A
5/4/1993,2593,N/A,N/A
5/5/1993,2598.18,N/A,N/A
5/6/1993,2592.89,N/A,N/A
5/7/1993,2587.18,N/A,N/A
5/10/1993,2590.88,N/A,N/A
5/11/1993,2599.87,N/A,N/A
5/12/1993,2601.77,N/A,N/A
5/13/1993,2572.27,N/A,N/A
5/14/1993,2573.01,N/A,N/A
5/17/1993,2575.55,N/A,N/A
5/18/1993,2575.02,N/A,N/A
5/19/1993,2610.23,N/A,N/A
5/20/1993,2626.73,N/A,N/A
5/21/1993,2603.99,N/A,N/A
5/24/1993,2612.45,N/A,N/A
5/25/1993,2619.11,N/A,N/A
5/26/1993,2642.38,N/A,N/A
5/27/1993,2637.41,N/A,N/A
5/28/1993,2628.63,N/A,N/A
6/1/1993,2646.39,N/A,N/A
6/2/1993,2646.29,N/A,N/A
6/3/1993,2639.1,N/A,N/A
6/4/1993,2624.61,N/A,N/A
6/7/1993,2609.6,N/A,N/A
6/8/1993,2592.15,N/A,N/A
6/9/1993,2598.71,N/A,N/A
6/10/1993,2596.17,N/A,N/A
6/11/1993,2603.68,N/A,N/A
6/14/1993,2605.58,N/A,N/A
6/15/1993,2600.29,N/A,N/A
6/16/1993,2607.48,N/A,N/A
6/17/1993,2613.93,N/A,N/A
6/18/1993,2589.93,N/A,N/A
6/21/1993,2603.15,N/A,N/A
6/22/1993,2602.09,N/A,N/A
6/23/1993,2589.72,N/A,N/A
6/24/1993,2607.48,N/A,N/A
6/25/1993,2613.83,N/A,N/A
6/28/1993,2638.36,N/A,N/A
6/29/1993,2633.49,N/A,N/A
6/30/1993,2633.92,N/A,N/A
7/1/1993,2629.05,N/A,N/A
7/2/1993,2612.98,N/A,N/A
7/6/1993,2591.3,N/A,N/A
7/7/1993,2597.75,N/A,N/A
7/8/1993,2625.77,N/A,N/A
7/9/1993,2624.29,N/A,N/A
7/12/1993,2629.05,N/A,N/A
7/13/1993,2626.3,N/A,N/A
7/14/1993,2636.56,N/A,N/A
7/15/1993,2632.44,N/A,N/A
7/16/1993,2616.47,N/A,N/A
7/19/1993,2615.2,N/A,N/A
7/20/1993,2619.22,N/A,N/A
7/21/1993,2618.06,N/A,N/A
7/22/1993,2603.89,N/A,N/A
7/23/1993,2616.58,N/A,N/A
7/26/1993,2629.48,N/A,N/A
7/27/1993,2625.88,N/A,N/A
7/28/1993,2620.8,N/A,N/A
7/29/1993,2636.45,N/A,N/A
7/30/1993,2627.47,N/A,N/A
8/2/1993,2638.46,N/A,N/A
8/3/1993,2635.5,N/A,N/A
8/4/1993,2632.12,N/A,N/A
8/5/1993,2628,N/A,N/A
8/6/1993,2631.91,N/A,N/A
8/9/1993,2644.28,N/A,N/A
8/10/1993,2639.52,N/A,N/A
8/11/1993,2643.33,N/A,N/A
8/12/1993,2634.66,N/A,N/A
8/13/1993,2640.26,N/A,N/A
8/16/1993,2649.35,N/A,N/A
8/17/1993,2656.86,N/A,N/A
8/18/1993,2673.78,N/A,N/A
8/19/1993,2677.59,N/A,N/A
8/20/1993,2677.8,N/A,N/A
8/23/1993,2674.2,N/A,N/A
8/24/1993,2697.89,N/A,N/A
8/25/1993,2700,N/A,N/A
8/26/1993,2705.08,N/A,N/A
8/27/1993,2700.53,N/A,N/A
8/30/1993,2707.3,N/A,N/A
8/31/1993,2716.18,N/A,N/A
9/1/1993,2716.18,N/A,N/A
9/2/1993,2708.04,N/A,N/A
9/3/1993,2709.2,N/A,N/A
9/7/1993,2691.97,N/A,N/A
9/8/1993,2676.85,N/A,N/A
9/9/1993,2682.98,N/A,N/A
9/10/1993,2706.13,N/A,N/A
9/13/1993,2707.51,N/A,N/A
9/14/1993,2695.98,N/A,N/A
9/15/1993,2703.39,N/A,N/A
9/16/1993,2695.67,N/A,N/A
9/17/1993,2692.71,N/A,N/A
9/20/1993,2672.72,N/A,N/A
9/21/1993,2660.24,N/A,N/A
9/22/1993,2678.01,N/A,N/A
9/23/1993,2687.1,N/A,N/A
9/24/1993,2687.63,N/A,N/A
9/27/1993,2709.1,N/A,N/A
9/28/1993,2708.57,N/A,N/A
9/29/1993,2702.65,N/A,N/A
9/30/1993,2698.73,N/A,N/A
10/1/1993,2709.94,N/A,N/A
10/4/1993,2710.58,N/A,N/A
10/5/1993,2711.1,N/A,N/A
10/6/1993,2709.62,N/A,N/A
10/7/1993,2700.95,N/A,N/A
10/8/1993,2704.87,N/A,N/A
10/11/1993,2710.05,N/A,N/A
10/12/1993,2713.96,N/A,N/A
10/13/1993,2714.81,N/A,N/A
10/14/1993,2739.87,N/A,N/A
10/15/1993,2754.25,N/A,N/A
10/18/1993,2749.17,N/A,N/A
10/19/1993,2733.94,N/A,N/A
10/20/1993,2730.98,N/A,N/A
10/21/1993,2727.07,N/A,N/A
10/22/1993,2718.08,N/A,N/A
10/25/1993,2720.94,N/A,N/A
10/26/1993,2720.3,N/A,N/A
10/27/1993,2722.31,N/A,N/A
10/28/1993,2738.49,N/A,N/A
10/29/1993,2742.61,N/A,N/A
11/1/1993,2748.54,N/A,N/A
11/2/1993,2743.57,N/A,N/A
11/3/1993,2712.16,N/A,N/A
11/4/1993,2680.12,N/A,N/A
11/5/1993,2687.84,N/A,N/A
11/8/1993,2693.34,N/A,N/A
11/9/1993,2695.98,N/A,N/A
11/10/1993,2712.9,N/A,N/A
11/11/1993,2707.72,N/A,N/A
11/12/1993,2723.48,N/A,N/A
11/15/1993,2713.01,N/A,N/A
11/16/1993,2725.91,N/A,N/A
11/17/1993,2715.44,N/A,N/A
11/18/1993,2708.99,N/A,N/A
11/19/1993,2701.91,N/A,N/A
11/22/1993,2677.8,N/A,N/A
11/23/1993,2688.27,N/A,N/A
11/24/1993,2697.68,N/A,N/A
11/26/1993,2702.75,N/A,N/A
11/29/1993,2697.04,N/A,N/A
11/30/1993,2694.08,N/A,N/A
12/1/1993,2699.16,N/A,N/A
12/2/1993,2705.18,N/A,N/A
12/3/1993,2714.7,N/A,N/A
12/6/1993,2724.32,N/A,N/A
12/7/1993,2727.81,N/A,N/A
12/8/1993,2727.71,N/A,N/A
12/9/1993,2717.45,N/A,N/A
12/10/1993,2716.71,N/A,N/A
12/13/1993,2723.69,N/A,N/A
12/14/1993,2708.88,N/A,N/A
12/15/1993,2700.85,N/A,N/A
12/16/1993,2708.46,N/A,N/A
12/17/1993,2725.8,N/A,N/A
12/20/1993,2723.69,N/A,N/A
12/21/1993,2718.93,N/A,N/A
12/22/1993,2729.61,N/A,N/A
12/23/1993,2733.2,N/A,N/A
12/27/1993,2749.91,N/A,N/A
12/28/1993,2754.46,N/A,N/A
12/29/1993,2756.25,N/A,N/A
12/30/1993,2746.74,N/A,N/A
12/31/1993,2739.44,N/A,N/A
1/3/1994,2730.88,N/A,N/A
1/4/1994,2737.22,N/A,N/A
1/5/1994,2741.87,N/A,N/A
1/6/1994,2738.6,N/A,N/A
1/7/1994,2752.77,N/A,N/A
1/10/1994,2778.35,N/A,N/A
1/11/1994,2773.07,N/A,N/A
1/12/1994,2774.23,N/A,N/A
1/13/1994,2767.46,N/A,N/A
1/14/1994,2779.83,N/A,N/A
1/17/1994,2773.6,N/A,N/A
1/18/1994,2778.35,N/A,N/A
1/19/1994,2780.36,N/A,N/A
1/20/1994,2783.32,N/A,N/A
1/21/1994,2782.16,N/A,N/A
1/24/1994,2767.67,N/A,N/A
1/25/1994,2761.12,N/A,N/A
1/26/1994,2773.07,N/A,N/A
1/27/1994,2795.48,N/A,N/A
1/28/1994,2806.48,N/A,N/A
1/31/1994,2824.24,N/A,N/A
2/1/1994,2817.26,N/A,N/A
2/2/1994,2830.69,N/A,N/A
2/3/1994,2825.09,N/A,N/A
2/4/1994,2761.96,N/A,N/A
2/7/1994,2770.42,N/A,N/A
2/8/1994,2769.89,N/A,N/A
2/9/1994,2779.83,N/A,N/A
2/10/1994,2760.17,N/A,N/A
2/11/1994,2763.02,N/A,N/A
2/14/1994,2762.49,N/A,N/A
2/15/1994,2774.12,N/A,N/A
2/16/1994,2776.13,N/A,N/A
2/17/1994,2763.76,N/A,N/A
2/18/1994,2747.8,N/A,N/A
2/22/1994,2764.82,N/A,N/A
2/23/1994,2761.12,N/A,N/A
2/24/1994,2725.38,N/A,N/A
2/25/1994,2734.05,N/A,N/A
2/28/1994,2741.03,N/A,N/A
3/1/1994,2726.01,N/A,N/A
3/2/1994,2722.42,N/A,N/A
3/3/1994,2714.07,N/A,N/A
3/4/1994,2724.85,N/A,N/A
3/7/1994,2739.34,N/A,N/A
3/8/1994,2733.1,N/A,N/A
3/9/1994,2736.27,N/A,N/A
3/10/1994,2719.77,N/A,N/A
3/11/1994,2733.63,N/A,N/A
3/14/1994,2738.7,N/A,N/A
3/15/1994,2738.49,N/A,N/A
3/16/1994,2752.77,N/A,N/A
3/17/1994,2760.91,N/A,N/A
3/18/1994,2763.44,N/A,N/A
3/21/1994,2748.22,N/A,N/A
3/22/1994,2751.71,N/A,N/A
3/23/1994,2752.13,N/A,N/A
3/24/1994,2727.6,N/A,N/A
3/25/1994,2709.94,N/A,N/A
3/28/1994,2701.59,N/A,N/A
3/29/1994,2657.18,N/A,N/A
3/30/1994,2615.31,N/A,N/A
3/31/1994,2612.35,N/A,N/A
4/4/1994,2570.9,N/A,N/A
4/5/1994,2626.62,N/A,N/A
4/6/1994,2629.26,N/A,N/A
4/7/1994,2645.76,N/A,N/A
4/8/1994,2625.35,N/A,N/A
4/11/1994,2637.62,N/A,N/A
4/12/1994,2625.99,N/A,N/A
4/13/1994,2616.58,N/A,N/A
4/14/1994,2617.63,N/A,N/A
4/15/1994,2618.69,N/A,N/A
4/18/1994,2597.97,N/A,N/A
4/19/1994,2594.48,N/A,N/A
4/20/1994,2586.97,N/A,N/A
4/21/1994,2624.19,N/A,N/A
4/22/1994,2621.76,N/A,N/A
4/25/1994,2648.4,N/A,N/A
4/26/1994,2647.77,N/A,N/A
4/28/1994,2634.23,N/A,N/A
4/29/1994,2647.24,N/A,N/A
5/2/1994,2658.24,N/A,N/A
5/3/1994,2657.81,N/A,N/A
5/4/1994,2651.36,N/A,N/A
5/5/1994,2648.61,N/A,N/A
5/6/1994,2627.25,N/A,N/A
5/9/1994,2594.05,N/A,N/A
5/10/1994,2611.08,N/A,N/A
5/11/1994,2585.38,N/A,N/A
5/12/1994,2596.38,N/A,N/A
5/13/1994,2598.6,N/A,N/A
5/16/1994,2598.81,N/A,N/A
5/17/1994,2623.66,N/A,N/A
5/18/1994,2651.15,N/A,N/A
5/19/1994,2666.27,N/A,N/A
5/20/1994,2660.14,N/A,N/A
5/23/1994,2651.68,N/A,N/A
5/24/1994,2658.24,N/A,N/A
5/25/1994,2665.21,N/A,N/A
5/26/1994,2671.03,N/A,N/A
5/27/1994,2672.93,N/A,N/A
5/31/1994,2667.12,N/A,N/A
6/1/1994,2673.57,N/A,N/A
6/2/1994,2676,N/A,N/A
6/3/1994,2689.32,N/A,N/A
6/6/1994,2687.53,N/A,N/A
6/7/1994,2682.56,N/A,N/A
6/8/1994,2676,N/A,N/A
6/9/1994,2676.11,N/A,N/A
6/10/1994,2681.39,N/A,N/A
6/13/1994,2683.19,N/A,N/A
6/14/1994,2697.36,N/A,N/A
6/15/1994,2687.21,N/A,N/A
6/16/1994,2696.2,N/A,N/A
6/17/1994,2678.22,N/A,N/A
6/20/1994,2658.24,N/A,N/A
6/21/1994,2633.92,N/A,N/A
6/22/1994,2643.12,N/A,N/A
6/23/1994,2625.35,N/A,N/A
6/24/1994,2585.81,N/A,N/A
6/27/1994,2605.9,N/A,N/A
6/28/1994,2599.02,N/A,N/A
6/29/1994,2608.75,N/A,N/A
6/30/1994,2592.26,N/A,N/A
7/1/1994,2604.73,N/A,N/A
7/5/1994,2606.53,N/A,N/A
7/6/1994,2606.85,N/A,N/A
7/7/1994,2617.74,N/A,N/A
7/8/1994,2623.45,N/A,N/A
7/11/1994,2617,N/A,N/A
7/12/1994,2616.68,N/A,N/A
7/13/1994,2620.7,N/A,N/A
7/14/1994,2649.35,N/A,N/A
7/15/1994,2654.64,N/A,N/A
7/18/1994,2658.66,N/A,N/A
7/19/1994,2652.84,N/A,N/A
7/20/1994,2640.26,N/A,N/A
7/21/1994,2644.07,N/A,N/A
7/22/1994,2645.97,N/A,N/A
7/25/1994,2651.05,N/A,N/A
7/26/1994,2645.97,N/A,N/A
7/27/1994,2641.74,N/A,N/A
7/28/1994,2649.78,N/A,N/A
7/29/1994,2671.14,N/A,N/A
8/1/1994,2686.26,N/A,N/A
8/2/1994,2687.31,N/A,N/A
8/3/1994,2691.86,N/A,N/A
8/4/1994,2678.01,N/A,N/A
8/5/1994,2669.87,N/A,N/A
8/8/1994,2675.05,N/A,N/A
8/9/1994,2674.73,N/A,N/A
8/10/1994,2687.84,N/A,N/A
8/11/1994,2678.43,N/A,N/A
8/12/1994,2693.87,N/A,N/A
8/15/1994,2691.23,N/A,N/A
8/16/1994,2709.52,N/A,N/A
8/17/1994,2711.1,N/A,N/A
8/18/1994,2701.48,N/A,N/A
8/19/1994,2704.87,N/A,N/A
8/22/1994,2699.16,N/A,N/A
8/23/1994,2711.53,N/A,N/A
8/24/1994,2734.47,N/A,N/A
8/25/1994,2729.93,N/A,N/A
8/26/1994,2757.84,N/A,N/A
8/29/1994,2762.7,N/A,N/A
8/30/1994,2771.37,N/A,N/A
8/31/1994,2770.21,N/A,N/A
9/1/1994,2759.53,N/A,N/A
9/2/1994,2748.43,N/A,N/A
9/6/1994,2750.33,N/A,N/A
9/7/1994,2746.84,N/A,N/A
9/8/1994,2757.84,N/A,N/A
9/9/1994,2732.04,N/A,N/A
9/12/1994,2720.83,N/A,N/A
9/13/1994,2726.33,N/A,N/A
9/14/1994,2733.1,N/A,N/A
9/15/1994,2764.18,N/A,N/A
9/16/1994,2746.74,N/A,N/A
9/19/1994,2745.26,N/A,N/A
9/20/1994,2705.92,N/A,N/A
9/21/1994,2693.23,N/A,N/A
9/22/1994,2691.23,N/A,N/A
9/23/1994,2683.72,N/A,N/A
9/26/1994,2689.85,N/A,N/A
9/27/1994,2694.93,N/A,N/A
9/28/1994,2710.79,N/A,N/A
9/29/1994,2697.89,N/A,N/A
9/30/1994,2701.8,N/A,N/A
10/3/1994,2695.67,N/A,N/A
10/4/1994,2658.87,N/A,N/A
10/5/1994,2647.24,N/A,N/A
10/6/1994,2642.69,N/A,N/A
10/7/1994,2657.5,N/A,N/A
